RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch,Weight_kg_base
85,Alc,male,130,18,9,0.463,EtOH,24_hrs,112,84,Relapse,5,0.279
87,Ctrl,male,130,18,9,0.488,EtOH,24_hrs,80,115,Relapse,5,0.315
68,Alc+Str,female,131,18,9,0.253,H2O,start,125,125,Relapse,5,0.117
69,Alc,female,131,18,9,0.303,H2O,start,125,127,Relapse,5,0.125
70,Ctrl,female,131,18,9,0.315,H2O,start,127,126,Relapse,5,0.135
71,Alc+Str,female,131,18,9,0.314,H2O,start,126,126,Relapse,5,0.134
72,Str,female,131,18,9,0.272,H2O,start,126,128,Relapse,5,0.108
74,Str,female,131,18,9,0.291,H2O,start,126,128,Relapse,5,0.11
75,Ctrl,female,131,18,9,0.297,H2O,start,125,125,Relapse,5,0.142
76,Alc,female,131,18,9,0.35,H2O,start,126,125,Relapse,5,0.154
77,Alc,female,131,18,9,0.273,H2O,start,124,127,Relapse,5,0.187
78,Alc+Str,male,131,18,9,0.43,H2O,start,125,127,Relapse,5,0.254
79,Str,male,131,18,9,0.41,H2O,start,124,127,Relapse,5,0.243
81,Alc+Str,male,131,18,9,0.515,H2O,start,126,126,Relapse,5,0.289
83,Str,male,131,18,9,0.471,H2O,start,124,126,Relapse,5,0.297
84,Ctrl,male,131,18,9,0.428,H2O,start,126,125,Relapse,5,0.262
85,Alc,male,131,18,9,0.46,H2O,start,125,126,Relapse,5,0.276
87,Ctrl,male,131,18,9,0.48,H2O,start,124,127,Relapse,5,0.307
68,Alc+Str,female,131,19,9,0.253,H2O,24_hrs,89,123,Relapse,5,0.117
69,Alc,female,131,19,9,0.303,H2O,24_hrs,125,88,Relapse,5,0.125
70,Ctrl,female,131,19,9,0.315,H2O,24_hrs,101,80,Relapse,5,0.135
71,Alc+Str,female,131,19,9,0.314,H2O,24_hrs,116,85,Relapse,5,0.134
72,Str,female,131,19,9,0.272,H2O,24_hrs,124,83,Relapse,5,0.108
74,Str,female,131,19,9,0.291,H2O,24_hrs,121,92,Relapse,5,0.11
75,Ctrl,female,131,19,9,0.297,H2O,24_hrs,83,123,Relapse,5,0.142
76,Alc,female,131,19,9,0.35,H2O,24_hrs,118,74,Relapse,5,0.154
77,Alc,female,131,19,9,0.273,H2O,24_hrs,116,104,Relapse,5,0.187
78,Alc+Str,male,131,19,9,0.43,H2O,24_hrs,92,116,Relapse,5,0.254
79,Str,male,131,19,9,0.41,H2O,24_hrs,101,114,Relapse,5,0.243
81,Alc+Str,male,131,19,9,0.515,H2O,24_hrs,92,107,Relapse,5,0.289
83,Str,male,131,19,9,0.471,H2O,24_hrs,82,122,Relapse,5,0.297
84,Ctrl,male,131,19,9,0.428,H2O,24_hrs,104,71,Relapse,5,0.262
85,Alc,male,131,19,9,0.46,H2O,24_hrs,121,80,Relapse,5,0.276
87,Ctrl,male,131,19,9,0.48,H2O,24_hrs,122,80,Relapse,5,0.307
68,Alc+Str,female,132,19,10,0.252,EtOH,start,121,121,Relapse,5,0.116
69,Alc,female,132,19,10,0.299,EtOH,start,120,124,Relapse,5,0.121
70,Ctrl,female,132,19,10,0.315,EtOH,start,126,125,Relapse,5,0.135
71,Alc+Str,female,132,19,10,0.309,EtOH,start,121,125,Relapse,5,0.129
72,Str,female,132,19,10,0.269,EtOH,start,125,124,Relapse,5,0.105
74,Str,female,132,19,10,0.296,EtOH,start,125,124,Relapse,5,0.115
75,Ctrl,female,132,19,10,0.297,EtOH,start,126,125,Relapse,5,0.142
76,Alc,female,132,19,10,0.352,EtOH,start,120,124,Relapse,5,0.156
77,Alc,female,132,19,10,0.271,EtOH,start,118,125,Relapse,5,0.185
78,Alc+Str,male,132,19,10,0.423,EtOH,start,120,124,Relapse,5,0.247
79,Str,male,132,19,10,0.411,EtOH,start,124,126,Relapse,5,0.244
81,Alc+Str,male,132,19,10,0.511,EtOH,start,120,125,Relapse,5,0.285
83,Str,male,132,19,10,0.467,EtOH,start,125,125,Relapse,5,0.293
84,Ctrl,male,132,19,10,0.432,EtOH,start,125,126,Relapse,5,0.266
85,Alc,male,132,19,10,0.463,EtOH,start,121,125,Relapse,5,0.279
87,Ctrl,male,132,19,10,0.473,EtOH,start,125,123,Relapse,5,0.3
68,Alc+Str,female,132,19,10,0.252,EtOH,30_mins,120,124,Relapse,5,0.116
69,Alc,female,132,19,10,0.299,EtOH,30_mins,118,125,Relapse,5,0.121
70,Ctrl,female,132,19,10,0.315,EtOH,30_mins,125,123,Relapse,5,0.135
71,Alc+Str,female,132,19,10,0.309,EtOH,30_mins,120,125,Relapse,5,0.129
72,Str,female,132,19,10,0.269,EtOH,30_mins,124,124,Relapse,5,0.105
74,Str,female,132,19,10,0.296,EtOH,30_mins,125,124,Relapse,5,0.115
75,Ctrl,female,132,19,10,0.297,EtOH,30_mins,124,125,Relapse,5,0.142
76,Alc,female,132,19,10,0.352,EtOH,30_mins,117,124,Relapse,5,0.156
77,Alc,female,132,19,10,0.271,EtOH,30_mins,118,124,Relapse,5,0.185
78,Alc+Str,male,132,19,10,0.423,EtOH,30_mins,118,124,Relapse,5,0.247
79,Str,male,132,19,10,0.411,EtOH,30_mins,124,118,Relapse,5,0.244
81,Alc+Str,male,132,19,10,0.511,EtOH,30_mins,118,124,Relapse,5,0.285
83,Str,male,132,19,10,0.467,EtOH,30_mins,123,121,Relapse,5,0.293
84,Ctrl,male,132,19,10,0.432,EtOH,30_mins,123,122,Relapse,5,0.266
85,Alc,male,132,19,10,0.463,EtOH,30_mins,120,123,Relapse,5,0.279
87,Ctrl,male,132,19,10,0.473,EtOH,30_mins,125,119,Relapse,5,0.3
68,Alc+Str,female,132,20,10,0.252,EtOH,24_hrs,114,113,Relapse,5,0.116
69,Alc,female,132,20,10,0.299,EtOH,24_hrs,108,104,Relapse,5,0.121
70,Ctrl,female,132,20,10,0.315,EtOH,24_hrs,83,97,Relapse,5,0.135
71,Alc+Str,female,132,20,10,0.309,EtOH,24_hrs,118,83,Relapse,5,0.129
72,Str,female,132,20,10,0.269,EtOH,24_hrs,124,93,Relapse,5,0.105
74,Str,female,132,20,10,0.296,EtOH,24_hrs,125,89,Relapse,5,0.115
75,Ctrl,female,132,20,10,0.297,EtOH,24_hrs,89,119,Relapse,5,0.142
76,Alc,female,132,20,10,0.352,EtOH,24_hrs,110,81,Relapse,5,0.156
77,Alc,female,132,20,10,0.271,EtOH,24_hrs,117,87,Relapse,5,0.185
78,Alc+Str,male,132,20,10,0.423,EtOH,24_hrs,118,88,Relapse,5,0.247
79,Str,male,132,20,10,0.411,EtOH,24_hrs,110,92,Relapse,5,0.244
81,Alc+Str,male,132,20,10,0.511,EtOH,24_hrs,108,93,Relapse,5,0.285
83,Str,male,132,20,10,0.467,EtOH,24_hrs,120,73,Relapse,5,0.293
84,Ctrl,male,132,20,10,0.432,EtOH,24_hrs,76,99,Relapse,5,0.266
85,Alc,male,132,20,10,0.463,EtOH,24_hrs,116,78,Relapse,5,0.279
87,Ctrl,male,132,20,10,0.473,EtOH,24_hrs,118,81,Relapse,5,0.3
68,Alc+Str,female,133,20,10,0.245,H2O,start,128,125,Relapse,5,0.109
69,Alc,female,133,20,10,0.298,H2O,start,125,125,Relapse,5,0.12
70,Ctrl,female,133,20,10,0.316,H2O,start,126,126,Relapse,5,0.136
71,Alc+Str,female,133,20,10,0.307,H2O,start,125,126,Relapse,5,0.127
72,Str,female,133,20,10,0.263,H2O,start,126,127,Relapse,5,0.099
74,Str,female,133,20,10,0.297,H2O,start,125,127,Relapse,5,0.116
75,Ctrl,female,133,20,10,0.291,H2O,start,125,125,Relapse,5,0.136
76,Alc,female,133,20,10,0.355,H2O,start,125,124,Relapse,5,0.159
77,Alc,female,133,20,10,0.272,H2O,start,124,126,Relapse,5,0.186
78,Alc+Str,male,133,20,10,0.424,H2O,start,125,125,Relapse,5,0.248
79,Str,male,133,20,10,0.404,H2O,start,125,124,Relapse,5,0.237
81,Alc+Str,male,133,20,10,0.516,H2O,start,124,125,Relapse,5,0.29
83,Str,male,133,20,10,0.468,H2O,start,124,126,Relapse,5,0.294
84,Ctrl,male,133,20,10,0.434,H2O,start,125,126,Relapse,5,0.268
85,Alc,male,133,20,10,0.47,H2O,start,125,125,Relapse,5,0.286
87,Ctrl,male,133,20,10,0.48,H2O,start,124,125,Relapse,5,0.307
68,Alc+Str,female,133,21,10,0.245,H2O,24_hrs,127,85,Relapse,5,0.109
69,Alc,female,133,21,10,0.298,H2O,24_hrs,124,86,Relapse,5,0.12
70,Ctrl,female,133,21,10,0.316,H2O,24_hrs,101,93,Relapse,5,0.136
71,Alc+Str,female,133,21,10,0.307,H2O,24_hrs,114,85,Relapse,5,0.127
72,Str,female,133,21,10,0.263,H2O,24_hrs,125,91,Relapse,5,0.099
74,Str,female,133,21,10,0.297,H2O,24_hrs,87,126,Relapse,5,0.116
75,Ctrl,female,133,21,10,0.291,H2O,24_hrs,119,81,Relapse,5,0.136
76,Alc,female,133,21,10,0.355,H2O,24_hrs,69,104,Relapse,5,0.159
77,Alc,female,133,21,10,0.272,H2O,24_hrs,106,113,Relapse,5,0.186
78,Alc+Str,male,133,21,10,0.424,H2O,24_hrs,118,88,Relapse,5,0.248
79,Str,male,133,21,10,0.404,H2O,24_hrs,122,85,Relapse,5,0.237
81,Alc+Str,male,133,21,10,0.516,H2O,24_hrs,82,111,Relapse,5,0.29
83,Str,male,133,21,10,0.468,H2O,24_hrs,77,122,Relapse,5,0.294
84,Ctrl,male,133,21,10,0.434,H2O,24_hrs,118,69,Relapse,5,0.268
85,Alc,male,133,21,10,0.47,H2O,24_hrs,92,104,Relapse,5,0.286
87,Ctrl,male,133,21,10,0.48,H2O,24_hrs,86,117,Relapse,5,0.307
68,Alc+Str,female,134,21,11,0.252,EtOH,start,117,124,Relapse,5,0.116
69,Alc,female,134,21,11,0.295,EtOH,start,120,124,Relapse,5,0.117
70,Ctrl,female,134,21,11,0.316,EtOH,start,123,122,Relapse,5,0.136
71,Alc+Str,female,134,21,11,0.301,EtOH,start,119,113,Relapse,5,0.121
72,Str,female,134,21,11,0.269,EtOH,start,124,124,Relapse,5,0.105
74,Str,female,134,21,11,0.29,EtOH,start,124,123,Relapse,5,0.109
75,Ctrl,female,134,21,11,0.299,EtOH,start,124,124,Relapse,5,0.144
76,Alc,female,134,21,11,0.345,EtOH,start,119,125,Relapse,5,0.149
77,Alc,female,134,21,11,0.268,EtOH,start,119,124,Relapse,5,0.182
78,Alc+Str,male,134,21,11,0.421,EtOH,start,120,123,Relapse,5,0.245
79,Str,male,134,21,11,0.409,EtOH,start,124,123,Relapse,5,0.242
81,Alc+Str,male,134,21,11,0.523,EtOH,start,118,124,Relapse,5,0.297
83,Str,male,134,21,11,0.472,EtOH,start,123,126,Relapse,5,0.298
84,Ctrl,male,134,21,11,0.433,EtOH,start,120,123,Relapse,5,0.267
85,Alc,male,134,21,11,0.465,EtOH,start,119,123,Relapse,5,0.281
87,Ctrl,male,134,21,11,0.475,EtOH,start,122,123,Relapse,5,0.302
68,Alc+Str,female,134,21,11,0.252,EtOH,30_mins,116,121,Relapse,5,0.116
69,Alc,female,134,21,11,0.295,EtOH,30_mins,116,123,Relapse,5,0.117
70,Ctrl,female,134,21,11,0.316,EtOH,30_mins,117,122,Relapse,5,0.136
71,Alc+Str,female,134,21,11,0.301,EtOH,30_mins,119,122,Relapse,5,0.121
72,Str,female,134,21,11,0.269,EtOH,30_mins,123,122,Relapse,5,0.105
74,Str,female,134,21,11,0.29,EtOH,30_mins,123,123,Relapse,5,0.109
75,Ctrl,female,134,21,11,0.299,EtOH,30_mins,122,124,Relapse,5,0.144
76,Alc,female,134,21,11,0.345,EtOH,30_mins,119,124,Relapse,5,0.149
77,Alc,female,134,21,11,0.268,EtOH,30_mins,119,122,Relapse,5,0.182
78,Alc+Str,male,134,21,11,0.421,EtOH,30_mins,119,123,Relapse,5,0.245
79,Str,male,134,21,11,0.409,EtOH,30_mins,123,122,Relapse,5,0.242
81,Alc+Str,male,134,21,11,0.523,EtOH,30_mins,116,122,Relapse,5,0.297
83,Str,male,134,21,11,0.472,EtOH,30_mins,123,125,Relapse,5,0.298
84,Ctrl,male,134,21,11,0.433,EtOH,30_mins,114,123,Relapse,5,0.267
85,Alc,male,134,21,11,0.465,EtOH,30_mins,117,121,Relapse,5,0.281
87,Ctrl,male,134,21,11,0.475,EtOH,30_mins,122,117,Relapse,5,0.302
68,Alc+Str,female,134,22,11,0.252,EtOH,24_hrs,111,108,Relapse,5,0.116
69,Alc,female,134,22,11,0.295,EtOH,24_hrs,113,123,Relapse,5,0.117
70,Ctrl,female,134,22,11,0.316,EtOH,24_hrs,107,73,Relapse,5,0.136
71,Alc+Str,female,134,22,11,0.301,EtOH,24_hrs,109,88,Relapse,5,0.121
72,Str,female,134,22,11,0.269,EtOH,24_hrs,114,112,Relapse,5,0.105
74,Str,female,134,22,11,0.29,EtOH,24_hrs,123,92,Relapse,5,0.109
75,Ctrl,female,134,22,11,0.299,EtOH,24_hrs,87,123,Relapse,5,0.144
76,Alc,female,134,22,11,0.345,EtOH,24_hrs,106,92,Relapse,5,0.149
77,Alc,female,134,22,11,0.268,EtOH,24_hrs,115,112,Relapse,5,0.182
78,Alc+Str,male,134,22,11,0.421,EtOH,24_hrs,115,92,Relapse,5,0.245
79,Str,male,134,22,11,0.409,EtOH,24_hrs,112,107,Relapse,5,0.242
81,Alc+Str,male,134,22,11,0.523,EtOH,24_hrs,111,87,Relapse,5,0.297
83,Str,male,134,22,11,0.472,EtOH,24_hrs,70,124,Relapse,5,0.298
84,Ctrl,male,134,22,11,0.433,EtOH,24_hrs,68,120,Relapse,5,0.267
85,Alc,male,134,22,11,0.465,EtOH,24_hrs,107,88,Relapse,5,0.281
87,Ctrl,male,134,22,11,0.475,EtOH,24_hrs,92,105,Relapse,5,0.302
68,Alc+Str,female,135,22,11,0.257,H2O,start,123,121,Relapse,5,0.121
69,Alc,female,135,22,11,0.298,H2O,start,124,124,Relapse,5,0.12
70,Ctrl,female,135,22,11,0.324,H2O,start,123,123,Relapse,5,0.144
71,Alc+Str,female,135,22,11,0.304,H2O,start,124,124,Relapse,5,0.124
72,Str,female,135,22,11,0.26,H2O,start,122,123,Relapse,5,0.096
74,Str,female,135,22,11,0.298,H2O,start,124,124,Relapse,5,0.117
75,Ctrl,female,135,22,11,0.291,H2O,start,124,124,Relapse,5,0.136
76,Alc,female,135,22,11,0.341,H2O,start,124,123,Relapse,5,0.145
77,Alc,female,135,22,11,0.262,H2O,start,123,123,Relapse,5,0.176
78,Alc+Str,male,135,22,11,0.423,H2O,start,122,122,Relapse,5,0.247
79,Str,male,135,22,11,0.41,H2O,start,119,121,Relapse,5,0.243
81,Alc+Str,male,135,22,11,0.517,H2O,start,123,122,Relapse,5,0.291
83,Str,male,135,22,11,0.469,H2O,start,124,119,Relapse,5,0.295
84,Ctrl,male,135,22,11,0.438,H2O,start,123,122,Relapse,5,0.272
85,Alc,male,135,22,11,0.465,H2O,start,124,121,Relapse,5,0.281
87,Ctrl,male,135,22,11,0.479,H2O,start,123,123,Relapse,5,0.306
68,Alc+Str,female,135,23,11,0.257,H2O,48_hrs,116,46,Relapse,5,0.121
69,Alc,female,135,23,11,0.298,H2O,48_hrs,122,30,Relapse,5,0.12
70,Ctrl,female,135,23,11,0.324,H2O,48_hrs,100,28,Relapse,5,0.144
71,Alc+Str,female,135,23,11,0.304,H2O,48_hrs,36,113,Relapse,5,0.124
72,Str,female,135,23,11,0.26,H2O,48_hrs,43,117,Relapse,5,0.096
74,Str,female,135,23,11,0.298,H2O,48_hrs,38,114,Relapse,5,0.117
75,Ctrl,female,135,23,11,0.291,H2O,48_hrs,120,30,Relapse,5,0.136
76,Alc,female,135,23,11,0.341,H2O,48_hrs,103,28,Relapse,5,0.145
77,Alc,female,135,23,11,0.262,H2O,48_hrs,53,115,Relapse,5,0.176
78,Alc+Str,male,135,23,11,0.423,H2O,48_hrs,90,63,Relapse,5,0.247
79,Str,male,135,23,11,0.41,H2O,48_hrs,91,56,Relapse,5,0.243
81,Alc+Str,male,135,23,11,0.517,H2O,48_hrs,87,44,Relapse,5,0.291
83,Str,male,135,23,11,0.469,H2O,48_hrs,31,101,Relapse,5,0.295
84,Ctrl,male,135,23,11,0.438,H2O,48_hrs,95,29,Relapse,5,0.272
85,Alc,male,135,23,11,0.465,H2O,48_hrs,97,39,Relapse,5,0.281
87,Ctrl,male,135,23,11,0.479,H2O,48_hrs,28,113,Relapse,5,0.306
68,Alc+Str,female,137,23,12,0.252,EtOH,start,121,124,Relapse,5,0.116
69,Alc,female,137,23,12,0.313,EtOH,start,118,124,Relapse,5,0.135
70,Ctrl,female,137,23,12,0.321,EtOH,start,123,124,Relapse,5,0.141
71,Alc+Str,female,137,23,12,0.313,EtOH,start,112,124,Relapse,5,0.133
72,Str,female,137,23,12,0.274,EtOH,start,123,123,Relapse,5,0.11
74,Str,female,137,23,12,0.296,EtOH,start,125,124,Relapse,5,0.115
75,Ctrl,female,137,23,12,0.296,EtOH,start,123,124,Relapse,5,0.141
76,Alc,female,137,23,12,0.34,EtOH,start,120,124,Relapse,5,0.144
77,Alc,female,137,23,12,0.265,EtOH,start,112,124,Relapse,5,0.179
78,Alc+Str,male,137,23,12,0.435,EtOH,start,110,121,Relapse,5,0.259
79,Str,male,137,23,12,0.423,EtOH,start,121,121,Relapse,5,0.256
81,Alc+Str,male,137,23,12,0.527,EtOH,start,112,122,Relapse,5,0.301
83,Str,male,137,23,12,0.48,EtOH,start,120,120,Relapse,5,0.306
84,Ctrl,male,137,23,12,0.45,EtOH,start,120,120,Relapse,5,0.284
85,Alc,male,137,23,12,0.468,EtOH,start,114,121,Relapse,5,0.284
87,Ctrl,male,137,23,12,0.485,EtOH,start,121,121,Relapse,5,0.312
68,Alc+Str,female,137,23,12,0.252,EtOH,30_mins,120,124,Relapse,5,0.116
69,Alc,female,137,23,12,0.313,EtOH,30_mins,117,124,Relapse,5,0.135
70,Ctrl,female,137,23,12,0.321,EtOH,30_mins,123,123,Relapse,5,0.141
71,Alc+Str,female,137,23,12,0.313,EtOH,30_mins,112,116,Relapse,5,0.133
72,Str,female,137,23,12,0.274,EtOH,30_mins,118,123,Relapse,5,0.11
74,Str,female,137,23,12,0.296,EtOH,30_mins,125,123,Relapse,5,0.115
75,Ctrl,female,137,23,12,0.296,EtOH,30_mins,121,125,Relapse,5,0.141
76,Alc,female,137,23,12,0.34,EtOH,30_mins,120,122,Relapse,5,0.144
77,Alc,female,137,23,12,0.265,EtOH,30_mins,112,124,Relapse,5,0.179
78,Alc+Str,male,137,23,12,0.435,EtOH,30_mins,110,119,Relapse,5,0.259
79,Str,male,137,23,12,0.423,EtOH,30_mins,117,120,Relapse,5,0.256
81,Alc+Str,male,137,23,12,0.527,EtOH,30_mins,110,120,Relapse,5,0.301
83,Str,male,137,23,12,0.48,EtOH,30_mins,118,116,Relapse,5,0.306
84,Ctrl,male,137,23,12,0.45,EtOH,30_mins,115,120,Relapse,5,0.284
85,Alc,male,137,23,12,0.468,EtOH,30_mins,111,121,Relapse,5,0.284
87,Ctrl,male,137,23,12,0.485,EtOH,30_mins,116,121,Relapse,5,0.312
68,Alc+Str,female,137,24,12,0.252,EtOH,24_hrs,114,107,Relapse,5,0.116
69,Alc,female,137,24,12,0.313,EtOH,24_hrs,113,93,Relapse,5,0.135
70,Ctrl,female,137,24,12,0.321,EtOH,24_hrs,113,79,Relapse,5,0.141
71,Alc+Str,female,137,24,12,0.313,EtOH,24_hrs,108,75,Relapse,5,0.133
72,Str,female,137,24,12,0.274,EtOH,24_hrs,93,114,Relapse,5,0.11
74,Str,female,137,24,12,0.296,EtOH,24_hrs,116,100,Relapse,5,0.115
75,Ctrl,female,137,24,12,0.296,EtOH,24_hrs,79,123,Relapse,5,0.141
76,Alc,female,137,24,12,0.34,EtOH,24_hrs,109,73,Relapse,5,0.144
77,Alc,female,137,24,12,0.265,EtOH,24_hrs,109,88,Relapse,5,0.179
78,Alc+Str,male,137,24,12,0.435,EtOH,24_hrs,106,92,Relapse,5,0.259
79,Str,male,137,24,12,0.423,EtOH,24_hrs,76,114,Relapse,5,0.256
81,Alc+Str,male,137,24,12,0.527,EtOH,24_hrs,109,60,Relapse,5,0.301
83,Str,male,137,24,12,0.48,EtOH,24_hrs,86,96,Relapse,5,0.306
84,Ctrl,male,137,24,12,0.45,EtOH,24_hrs,83,92,Relapse,5,0.284
85,Alc,male,137,24,12,0.468,EtOH,24_hrs,100,103,Relapse,5,0.284
87,Ctrl,male,137,24,12,0.485,EtOH,24_hrs,65,119,Relapse,5,0.312
68,Alc+Str,female,138,24,12,0.252,H2O,start,128,126,Relapse,5,0.116
69,Alc,female,138,24,12,0.3,H2O,start,128,115,Relapse,5,0.122
70,Ctrl,female,138,24,12,0.321,H2O,start,121,119,Relapse,5,0.141
71,Alc+Str,female,138,24,12,0.306,H2O,start,122,120,Relapse,5,0.126
72,Str,female,138,24,12,0.265,H2O,start,127,120,Relapse,5,0.101
74,Str,female,138,24,12,0.29,H2O,start,122,127,Relapse,5,0.109
75,Ctrl,female,138,24,12,0.286,H2O,start,127,126,Relapse,5,0.131
76,Alc,female,138,24,12,0.347,H2O,start,127,119,Relapse,5,0.151
77,Alc,female,138,24,12,0.273,H2O,start,126,125,Relapse,5,0.187
78,Alc+Str,male,138,24,12,0.434,H2O,start,121,114,Relapse,5,0.258
79,Str,male,138,24,12,0.416,H2O,start,127,121,Relapse,5,0.249
81,Alc+Str,male,138,24,12,0.526,H2O,start,127,125,Relapse,5,0.3
83,Str,male,138,24,12,0.473,H2O,start,126,123,Relapse,5,0.299
84,Ctrl,male,138,24,12,0.441,H2O,start,126,125,Relapse,5,0.275
85,Alc,male,138,24,12,0.471,H2O,start,123,117,Relapse,5,0.287
87,Ctrl,male,138,24,12,0.472,H2O,start,112,126,Relapse,5,0.299
68,Alc+Str,female,138,25,12,0.252,H2O,24_hrs,113,100,Relapse,5,0.116
69,Alc,female,138,25,12,0.3,H2O,24_hrs,110,83,Relapse,5,0.122
70,Ctrl,female,138,25,12,0.321,H2O,24_hrs,114,60,Relapse,5,0.141
71,Alc+Str,female,138,25,12,0.306,H2O,24_hrs,113,78,Relapse,5,0.126
72,Str,female,138,25,12,0.265,H2O,24_hrs,82,117,Relapse,5,0.101
74,Str,female,138,25,12,0.29,H2O,24_hrs,84,29,Relapse,5,0.109
75,Ctrl,female,138,25,12,0.286,H2O,24_hrs,112,94,Relapse,5,0.131
76,Alc,female,138,25,12,0.347,H2O,24_hrs,125,53,Relapse,5,0.151
77,Alc,female,138,25,12,0.273,H2O,24_hrs,97,115,Relapse,5,0.187
78,Alc+Str,male,138,25,12,0.434,H2O,24_hrs,102,89,Relapse,5,0.258
79,Str,male,138,25,12,0.416,H2O,24_hrs,92,115,Relapse,5,0.249
81,Alc+Str,male,138,25,12,0.526,H2O,24_hrs,83,108,Relapse,5,0.3
83,Str,male,138,25,12,0.473,H2O,24_hrs,74,117,Relapse,5,0.299
84,Ctrl,male,138,25,12,0.441,H2O,24_hrs,76,109,Relapse,5,0.275
85,Alc,male,138,25,12,0.471,H2O,24_hrs,59,115,Relapse,5,0.287
87,Ctrl,male,138,25,12,0.472,H2O,24_hrs,108,75,Relapse,5,0.299
68,Alc+Str,female,139,25,13,0.258,EtOH,start,120,121,Relapse,5,0.122
69,Alc,female,139,25,13,0.3,EtOH,start,123,122,Relapse,5,0.122
70,Ctrl,female,139,25,13,0.326,EtOH,start,123,122,Relapse,5,0.146
71,Alc+Str,female,139,25,13,0.31,EtOH,start,121,122,Relapse,5,0.13
72,Str,female,139,25,13,0.272,EtOH,start,123,122,Relapse,5,0.108
74,Str,female,139,25,13,0.298,EtOH,start,125,122,Relapse,5,0.117
75,Ctrl,female,139,25,13,0.291,EtOH,start,122,126,Relapse,5,0.136
76,Alc,female,139,25,13,0.349,EtOH,start,123,122,Relapse,5,0.153
77,Alc,female,139,25,13,0.272,EtOH,start,123,122,Relapse,5,0.186
78,Alc+Str,male,139,25,13,0.424,EtOH,start,120,122,Relapse,5,0.248
79,Str,male,139,25,13,0.416,EtOH,start,122,122,Relapse,5,0.249
81,Alc+Str,male,139,25,13,0.521,EtOH,start,122,120,Relapse,5,0.295
83,Str,male,139,25,13,0.473,EtOH,start,122,121,Relapse,5,0.299
84,Ctrl,male,139,25,13,0.44,EtOH,start,125,122,Relapse,5,0.274
85,Alc,male,139,25,13,0.471,EtOH,start,121,123,Relapse,5,0.287
87,Ctrl,male,139,25,13,0.481,EtOH,start,122,123,Relapse,5,0.308
68,Alc+Str,female,139,25,13,0.258,EtOH,30_mins,118,119,Relapse,5,0.122
69,Alc,female,139,25,13,0.3,EtOH,30_mins,121,122,Relapse,5,0.122
70,Ctrl,female,139,25,13,0.326,EtOH,30_mins,121,117,Relapse,5,0.146
71,Alc+Str,female,139,25,13,0.31,EtOH,30_mins,121,117,Relapse,5,0.13
72,Str,female,139,25,13,0.272,EtOH,30_mins,121,121,Relapse,5,0.108
74,Str,female,139,25,13,0.298,EtOH,30_mins,122,121,Relapse,5,0.117
75,Ctrl,female,139,25,13,0.291,EtOH,30_mins,118,124,Relapse,5,0.136
76,Alc,female,139,25,13,0.349,EtOH,30_mins,121,120,Relapse,5,0.153
77,Alc,female,139,25,13,0.272,EtOH,30_mins,122,119,Relapse,5,0.186
78,Alc+Str,male,139,25,13,0.424,EtOH,30_mins,120,120,Relapse,5,0.248
79,Str,male,139,25,13,0.416,EtOH,30_mins,116,121,Relapse,5,0.249
81,Alc+Str,male,139,25,13,0.521,EtOH,30_mins,117,120,Relapse,5,0.295
83,Str,male,139,25,13,0.473,EtOH,30_mins,121,114,Relapse,5,0.299
84,Ctrl,male,139,25,13,0.44,EtOH,30_mins,124,116,Relapse,5,0.274
85,Alc,male,139,25,13,0.471,EtOH,30_mins,117,118,Relapse,5,0.287
87,Ctrl,male,139,25,13,0.481,EtOH,30_mins,118,122,Relapse,5,0.308
68,Alc+Str,female,139,26,13,0.258,EtOH,24_hrs,112,91,Relapse,5,0.122
69,Alc,female,139,26,13,0.3,EtOH,24_hrs,120,89,Relapse,5,0.122
70,Ctrl,female,139,26,13,0.326,EtOH,24_hrs,121,67,Relapse,5,0.146
71,Alc+Str,female,139,26,13,0.31,EtOH,24_hrs,113,75,Relapse,5,0.13
72,Str,female,139,26,13,0.272,EtOH,24_hrs,118,92,Relapse,5,0.108
74,Str,female,139,26,13,0.298,EtOH,24_hrs,112,89,Relapse,5,0.117
75,Ctrl,female,139,26,13,0.291,EtOH,24_hrs,114,91,Relapse,5,0.136
76,Alc,female,139,26,13,0.349,EtOH,24_hrs,120,73,Relapse,5,0.153
77,Alc,female,139,26,13,0.272,EtOH,24_hrs,120,83,Relapse,5,0.186
78,Alc+Str,male,139,26,13,0.424,EtOH,24_hrs,119,80,Relapse,5,0.248
79,Str,male,139,26,13,0.416,EtOH,24_hrs,75,118,Relapse,5,0.249
81,Alc+Str,male,139,26,13,0.521,EtOH,24_hrs,109,80,Relapse,5,0.295
83,Str,male,139,26,13,0.473,EtOH,24_hrs,119,62,Relapse,5,0.299
84,Ctrl,male,139,26,13,0.44,EtOH,24_hrs,101,73,Relapse,5,0.274
85,Alc,male,139,26,13,0.471,EtOH,24_hrs,106,85,Relapse,5,0.287
87,Ctrl,male,139,26,13,0.481,EtOH,24_hrs,82,110,Relapse,5,0.308
68,Alc+Str,female,140,26,13,0.264,H2O,start,122,123,Relapse,5,0.128
69,Alc,female,140,26,13,0.3,H2O,start,123,125,Relapse,5,0.122
70,Ctrl,female,140,26,13,0.325,H2O,start,123,124,Relapse,5,0.145
