Date,RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch,Weight_kg_base
22/12/2021,65,Str,male,133,35,11,0.479,EtOH,30_mins,121,122,Relapse,4,0.297
22/12/2021,66,Alc+Str,male,133,35,11,0.452,EtOH,30_mins,118,118,Relapse,4,0.244
22/12/2021,67,Alc,male,133,35,11,0.52,EtOH,30_mins,116,119,Relapse,4,0.318
22/12/2021,52,Str,female,133,36,11,0.25,EtOH,24_hrs,120,86,Relapse,4,0.092
22/12/2021,53,Alc,female,133,36,11,0.301,EtOH,24_hrs,110,101,Relapse,4,0.148
22/12/2021,54,Ctrl,female,133,36,11,0.292,EtOH,24_hrs,118,104,Relapse,4,0.137
22/12/2021,56,Alc,female,133,36,11,0.308,EtOH,24_hrs,109,77,Relapse,4,0.147
22/12/2021,57,Str,female,133,36,11,0.274,EtOH,24_hrs,118,81,Relapse,4,0.111
22/12/2021,58,Alc+Str,female,133,36,11,0.284,EtOH,24_hrs,118,88,Relapse,4,0.13
22/12/2021,59,Ctrl,female,133,36,11,0.27,EtOH,24_hrs,98,114,Relapse,4,0.122
22/12/2021,61,Alc,male,133,36,11,0.477,EtOH,24_hrs,116,55,Relapse,4,0.3
22/12/2021,62,Alc+Str,male,133,36,11,0.43,EtOH,24_hrs,113,84,Relapse,4,0.275
22/12/2021,63,Ctrl,male,133,36,11,0.525,EtOH,24_hrs,90,100,Relapse,4,0.352
22/12/2021,64,Ctrl,male,133,36,11,0.473,EtOH,24_hrs,85,102,Relapse,4,0.282
22/12/2021,65,Str,male,133,36,11,0.479,EtOH,24_hrs,106,98,Relapse,4,0.297
22/12/2021,66,Alc+Str,male,133,36,11,0.452,EtOH,24_hrs,113,83,Relapse,4,0.244
22/12/2021,67,Alc,male,133,36,11,0.52,EtOH,24_hrs,107,90,Relapse,4,0.318
23/12/2021,52,Str,female,134,37,11,0.24,H2O,start,122,121,Relapse,4,0.082
23/12/2021,53,Alc,female,134,37,11,0.304,H2O,start,121,121,Relapse,4,0.151
23/12/2021,54,Ctrl,female,134,37,11,0.289,H2O,start,122,129,Relapse,4,0.134
23/12/2021,56,Alc,female,134,37,11,0.307,H2O,start,123,121,Relapse,4,0.146
23/12/2021,57,Str,female,134,37,11,0.282,H2O,start,123,120,Relapse,4,0.119
23/12/2021,58,Alc+Str,female,134,37,11,0.287,H2O,start,119,121,Relapse,4,0.133
23/12/2021,59,Ctrl,female,134,37,11,0.273,H2O,start,122,122,Relapse,4,0.125
23/12/2021,61,Alc,male,134,37,11,0.48,H2O,start,118,120,Relapse,4,0.303
23/12/2021,62,Alc+Str,male,134,37,11,0.425,H2O,start,122,122,Relapse,4,0.27
23/12/2021,63,Ctrl,male,134,37,11,0.522,H2O,start,121,121,Relapse,4,0.349
23/12/2021,64,Ctrl,male,134,37,11,0.468,H2O,start,119,122,Relapse,4,0.277
23/12/2021,65,Str,male,134,37,11,0.48,H2O,start,121,122,Relapse,4,0.298
23/12/2021,66,Alc+Str,male,134,37,11,0.449,H2O,start,120,120,Relapse,4,0.241
23/12/2021,67,Alc,male,134,37,11,0.53,H2O,start,122,116,Relapse,4,0.328
23/12/2021,52,Str,female,134,37,11,0.24,H2O,24_hrs,113,94,Relapse,4,0.082
23/12/2021,53,Alc,female,134,37,11,0.304,H2O,24_hrs,93,105,Relapse,4,0.151
23/12/2021,54,Ctrl,female,134,37,11,0.289,H2O,24_hrs,116,82,Relapse,4,0.134
23/12/2021,56,Alc,female,134,37,11,0.307,H2O,24_hrs,121,71,Relapse,4,0.146
23/12/2021,57,Str,female,134,37,11,0.282,H2O,24_hrs,85,118,Relapse,4,0.119
23/12/2021,58,Alc+Str,female,134,37,11,0.287,H2O,24_hrs,30,117,Relapse,4,0.133
23/12/2021,59,Ctrl,female,134,37,11,0.273,H2O,24_hrs,119,86,Relapse,4,0.125
23/12/2021,61,Alc,male,134,37,11,0.48,H2O,24_hrs,99,68,Relapse,4,0.303
23/12/2021,62,Alc+Str,male,134,37,11,0.425,H2O,24_hrs,79,121,Relapse,4,0.27
23/12/2021,63,Ctrl,male,134,37,11,0.522,H2O,24_hrs,101,98,Relapse,4,0.349
23/12/2021,64,Ctrl,male,134,37,11,0.468,H2O,24_hrs,79,111,Relapse,4,0.277
23/12/2021,65,Str,male,134,37,11,0.48,H2O,24_hrs,110,89,Relapse,4,0.298
23/12/2021,66,Alc+Str,male,134,37,11,0.449,H2O,24_hrs,116,76,Relapse,4,0.241
23/12/2021,67,Alc,male,134,37,11,0.53,H2O,24_hrs,113,78,Relapse,4,0.328
24/12/2021,52,Str,female,135,38,12,0.248,EtOH,start,122,121,Relapse,4,0.09
24/12/2021,53,Alc,female,135,38,12,0.302,EtOH,start,117,122,Relapse,4,0.149
24/12/2021,54,Ctrl,female,135,38,12,0.305,EtOH,start,123,123,Relapse,4,0.15
24/12/2021,56,Alc,female,135,38,12,0.303,EtOH,start,121,125,Relapse,4,0.142
24/12/2021,57,Str,female,135,38,12,0.28,EtOH,start,124,115,Relapse,4,0.117
24/12/2021,58,Alc+Str,female,135,38,12,0.281,EtOH,start,120,124,Relapse,4,0.127
24/12/2021,59,Ctrl,female,135,38,12,0.278,EtOH,start,123,122,Relapse,4,0.13
24/12/2021,61,Alc,male,135,38,12,0.487,EtOH,start,118,123,Relapse,4,0.31
24/12/2021,62,Alc+Str,male,135,38,12,0.431,EtOH,start,120,122,Relapse,4,0.276
24/12/2021,63,Ctrl,male,135,38,12,0.52,EtOH,start,123,121,Relapse,4,0.347
24/12/2021,64,Ctrl,male,135,38,12,0.47,EtOH,start,122,122,Relapse,4,0.279
24/12/2021,65,Str,male,135,38,12,0.482,EtOH,start,122,120,Relapse,4,0.3
24/12/2021,66,Alc+Str,male,135,38,12,0.456,EtOH,start,119,121,Relapse,4,0.248
24/12/2021,67,Alc,male,135,38,12,0.534,EtOH,start,118,121,Relapse,4,0.332
24/12/2021,52,Str,female,135,39,12,0.248,EtOH,30_mins,121,120,Relapse,4,0.09
24/12/2021,53,Alc,female,135,39,12,0.302,EtOH,30_mins,116,120,Relapse,4,0.149
24/12/2021,54,Ctrl,female,135,39,12,0.305,EtOH,30_mins,123,118,Relapse,4,0.15
24/12/2021,56,Alc,female,135,39,12,0.303,EtOH,30_mins,120,124,Relapse,4,0.142
24/12/2021,57,Str,female,135,39,12,0.28,EtOH,30_mins,124,112,Relapse,4,0.117
24/12/2021,58,Alc+Str,female,135,39,12,0.281,EtOH,30_mins,120,124,Relapse,4,0.127
24/12/2021,59,Ctrl,female,135,39,12,0.278,EtOH,30_mins,122,120,Relapse,4,0.13
24/12/2021,61,Alc,male,135,39,12,0.487,EtOH,30_mins,117,122,Relapse,4,0.31
24/12/2021,62,Alc+Str,male,135,39,12,0.431,EtOH,30_mins,116,120,Relapse,4,0.276
24/12/2021,63,Ctrl,male,135,39,12,0.52,EtOH,30_mins,121,120,Relapse,4,0.347
24/12/2021,64,Ctrl,male,135,39,12,0.47,EtOH,30_mins,120,119,Relapse,4,0.279
24/12/2021,65,Str,male,135,39,12,0.482,EtOH,30_mins,116,119,Relapse,4,0.3
24/12/2021,66,Alc+Str,male,135,39,12,0.456,EtOH,30_mins,119,117,Relapse,4,0.248
24/12/2021,67,Alc,male,135,39,12,0.534,EtOH,30_mins,117,118,Relapse,4,0.332
24/12/2021,52,Str,female,135,39,12,0.248,EtOH,24_hrs,112,102,Relapse,4,0.09
24/12/2021,53,Alc,female,135,39,12,0.302,EtOH,24_hrs,112,89,Relapse,4,0.149
24/12/2021,54,Ctrl,female,135,39,12,0.305,EtOH,24_hrs,115,104,Relapse,4,0.15
24/12/2021,56,Alc,female,135,39,12,0.303,EtOH,24_hrs,116,99,Relapse,4,0.142
24/12/2021,57,Str,female,135,39,12,0.28,EtOH,24_hrs,123,87,Relapse,4,0.117
24/12/2021,58,Alc+Str,female,135,39,12,0.281,EtOH,24_hrs,118,81,Relapse,4,0.127
24/12/2021,59,Ctrl,female,135,39,12,0.278,EtOH,24_hrs,118,98,Relapse,4,0.13
24/12/2021,61,Alc,male,135,39,12,0.487,EtOH,24_hrs,114,71,Relapse,4,0.31
24/12/2021,62,Alc+Str,male,135,39,12,0.431,EtOH,24_hrs,114,87,Relapse,4,0.276
24/12/2021,63,Ctrl,male,135,39,12,0.52,EtOH,24_hrs,85,113,Relapse,4,0.347
24/12/2021,64,Ctrl,male,135,39,12,0.47,EtOH,24_hrs,108,81,Relapse,4,0.279
24/12/2021,65,Str,male,135,39,12,0.482,EtOH,24_hrs,113,101,Relapse,4,0.3
24/12/2021,66,Alc+Str,male,135,39,12,0.456,EtOH,24_hrs,107,109,Relapse,4,0.248
24/12/2021,67,Alc,male,135,39,12,0.534,EtOH,24_hrs,109,90,Relapse,4,0.332
25/12/2021,52,Str,female,136,40,12,0.246,H2O,start,122,122,Relapse,4,0.088
25/12/2021,53,Alc,female,136,40,12,0.302,H2O,start,122,123,Relapse,4,0.149
25/12/2021,54,Ctrl,female,136,40,12,0.29,H2O,start,122,122,Relapse,4,0.135
25/12/2021,56,Alc,female,136,40,12,0.303,H2O,start,122,120,Relapse,4,0.142
25/12/2021,57,Str,female,136,40,12,0.276,H2O,start,122,122,Relapse,4,0.113
25/12/2021,58,Alc+Str,female,136,40,12,0.288,H2O,start,122,120,Relapse,4,0.134
25/12/2021,59,Ctrl,female,136,40,12,0.279,H2O,start,122,123,Relapse,4,0.131
25/12/2021,61,Alc,male,136,40,12,0.48,H2O,start,123,122,Relapse,4,0.303
25/12/2021,62,Alc+Str,male,136,40,12,0.43,H2O,start,123,124,Relapse,4,0.275
25/12/2021,63,Ctrl,male,136,40,12,0.525,H2O,start,123,124,Relapse,4,0.352
25/12/2021,64,Ctrl,male,136,40,12,0.473,H2O,start,123,123,Relapse,4,0.282
25/12/2021,65,Str,male,136,40,12,0.477,H2O,start,123,122,Relapse,4,0.295
25/12/2021,66,Alc+Str,male,136,40,12,0.441,H2O,start,123,122,Relapse,4,0.233
25/12/2021,67,Alc,male,136,40,12,0.53,H2O,start,122,123,Relapse,4,0.328
25/12/2021,52,Str,female,136,41,12,0.246,H2O,24_hrs,47,120,Relapse,4,0.088
25/12/2021,53,Alc,female,136,41,12,0.302,H2O,24_hrs,77,87,Relapse,4,0.149
25/12/2021,54,Ctrl,female,136,41,12,0.29,H2O,24_hrs,110,82,Relapse,4,0.135
25/12/2021,56,Alc,female,136,41,12,0.303,H2O,24_hrs,106,30,Relapse,4,0.142
25/12/2021,57,Str,female,136,41,12,0.276,H2O,24_hrs,108,56,Relapse,4,0.113
25/12/2021,58,Alc+Str,female,136,41,12,0.288,H2O,24_hrs,55,100,Relapse,4,0.134
25/12/2021,59,Ctrl,female,136,41,12,0.279,H2O,24_hrs,64,116,Relapse,4,0.131
25/12/2021,61,Alc,male,136,41,12,0.48,H2O,24_hrs,59,50,Relapse,4,0.303
25/12/2021,62,Alc+Str,male,136,41,12,0.43,H2O,24_hrs,122,30,Relapse,4,0.275
25/12/2021,63,Ctrl,male,136,41,12,0.525,H2O,24_hrs,58,105,Relapse,4,0.352
25/12/2021,64,Ctrl,male,136,41,12,0.473,H2O,24_hrs,93,37,Relapse,4,0.282
25/12/2021,65,Str,male,136,41,12,0.477,H2O,24_hrs,107,54,Relapse,4,0.295
25/12/2021,66,Alc+Str,male,136,41,12,0.441,H2O,24_hrs,79,66,Relapse,4,0.233
25/12/2021,67,Alc,male,136,41,12,0.53,H2O,24_hrs,58,91,Relapse,4,0.328
27/12/2021,52,Str,female,138,41,13,0.251,EtOH,start,123,122,Relapse,4,0.093
27/12/2021,53,Alc,female,138,41,13,0.31,EtOH,start,120,121,Relapse,4,0.157
27/12/2021,54,Ctrl,female,138,41,13,0.29,EtOH,start,123,122,Relapse,4,0.135
27/12/2021,56,Alc,female,138,41,13,0.307,EtOH,start,118,121,Relapse,4,0.146
27/12/2021,57,Str,female,138,41,13,0.273,EtOH,start,122,123,Relapse,4,0.11
27/12/2021,58,Alc+Str,female,138,41,13,0.391,EtOH,start,119,124,Relapse,4,0.237
27/12/2021,59,Ctrl,female,138,41,13,0.275,EtOH,start,123,122,Relapse,4,0.127
27/12/2021,61,Alc,male,138,41,13,0.479,EtOH,start,118,122,Relapse,4,0.302
27/12/2021,62,Alc+Str,male,138,41,13,0.435,EtOH,start,117,121,Relapse,4,0.28
27/12/2021,63,Ctrl,male,138,41,13,0.533,EtOH,start,122,123,Relapse,4,0.36
27/12/2021,64,Ctrl,male,138,41,13,0.475,EtOH,start,122,122,Relapse,4,0.284
27/12/2021,65,Str,male,138,41,13,0.483,EtOH,start,120,123,Relapse,4,0.301
27/12/2021,66,Alc+Str,male,138,41,13,0.454,EtOH,start,119,122,Relapse,4,0.246
27/12/2021,67,Alc,male,138,41,13,0.535,EtOH,start,120,122,Relapse,4,0.333
27/12/2021,52,Str,female,138,42,13,0.251,EtOH,30_mins,119,122,Relapse,4,0.093
27/12/2021,53,Alc,female,138,42,13,0.31,EtOH,30_mins,118,120,Relapse,4,0.157
27/12/2021,54,Ctrl,female,138,42,13,0.29,EtOH,30_mins,121,118,Relapse,4,0.135
27/12/2021,56,Alc,female,138,42,13,0.307,EtOH,30_mins,118,121,Relapse,4,0.146
27/12/2021,57,Str,female,138,42,13,0.273,EtOH,30_mins,122,122,Relapse,4,0.11
27/12/2021,58,Alc+Str,female,138,42,13,0.391,EtOH,30_mins,118,118,Relapse,4,0.237
27/12/2021,59,Ctrl,female,138,42,13,0.275,EtOH,30_mins,124,120,Relapse,4,0.127
27/12/2021,61,Alc,male,138,42,13,0.479,EtOH,30_mins,114,119,Relapse,4,0.302
27/12/2021,62,Alc+Str,male,138,42,13,0.435,EtOH,30_mins,116,117,Relapse,4,0.28
27/12/2021,63,Ctrl,male,138,42,13,0.533,EtOH,30_mins,119,116,Relapse,4,0.36
27/12/2021,64,Ctrl,male,138,42,13,0.475,EtOH,30_mins,120,118,Relapse,4,0.284
27/12/2021,65,Str,male,138,42,13,0.483,EtOH,30_mins,109,122,Relapse,4,0.301
27/12/2021,66,Alc+Str,male,138,42,13,0.454,EtOH,30_mins,117,119,Relapse,4,0.246
27/12/2021,67,Alc,male,138,42,13,0.535,EtOH,30_mins,116,121,Relapse,4,0.333
27/12/2021,52,Str,female,138,42,13,0.251,EtOH,24_hrs,91,121,Relapse,4,0.093
27/12/2021,53,Alc,female,138,42,13,0.31,EtOH,24_hrs,107,106,Relapse,4,0.157
27/12/2021,54,Ctrl,female,138,42,13,0.29,EtOH,24_hrs,118,89,Relapse,4,0.135
27/12/2021,56,Alc,female,138,42,13,0.307,EtOH,24_hrs,108,107,Relapse,4,0.146
27/12/2021,57,Str,female,138,42,13,0.273,EtOH,24_hrs,109,112,Relapse,4,0.11
27/12/2021,58,Alc+Str,female,138,42,13,0.391,EtOH,24_hrs,116,82,Relapse,4,0.237
27/12/2021,59,Ctrl,female,138,42,13,0.275,EtOH,24_hrs,123,92,Relapse,4,0.127
27/12/2021,61,Alc,male,138,42,13,0.479,EtOH,24_hrs,113,64,Relapse,4,0.302
27/12/2021,62,Alc+Str,male,138,42,13,0.435,EtOH,24_hrs,114,83,Relapse,4,0.28
27/12/2021,63,Ctrl,male,138,42,13,0.533,EtOH,24_hrs,115,85,Relapse,4,0.36
27/12/2021,64,Ctrl,male,138,42,13,0.475,EtOH,24_hrs,119,70,Relapse,4,0.284
27/12/2021,65,Str,male,138,42,13,0.483,EtOH,24_hrs,104,101,Relapse,4,0.301
27/12/2021,66,Alc+Str,male,138,42,13,0.454,EtOH,24_hrs,113,85,Relapse,4,0.246
27/12/2021,67,Alc,male,138,42,13,0.535,EtOH,24_hrs,106,98,Relapse,4,0.333
28/12/2021,52,Str,female,139,43,13,0.244,H2O,start,122,122,Relapse,4,0.086
28/12/2021,53,Alc,female,139,43,13,0.302,H2O,start,123,116,Relapse,4,0.149
28/12/2021,54,Ctrl,female,139,43,13,0.296,H2O,start,122,122,Relapse,4,0.141
28/12/2021,56,Alc,female,139,43,13,0.305,H2O,start,122,122,Relapse,4,0.144
28/12/2021,57,Str,female,139,43,13,0.274,H2O,start,122,122,Relapse,4,0.111
28/12/2021,58,Alc+Str,female,139,43,13,0.28,H2O,start,121,121,Relapse,4,0.126
28/12/2021,59,Ctrl,female,139,43,13,0.272,H2O,start,122,122,Relapse,4,0.124
28/12/2021,61,Alc,male,139,43,13,0.489,H2O,start,121,121,Relapse,4,0.312
28/12/2021,62,Alc+Str,male,139,43,13,0.431,H2O,start,121,122,Relapse,4,0.276
28/12/2021,63,Ctrl,male,139,43,13,0.532,H2O,start,120,123,Relapse,4,0.359
28/12/2021,64,Ctrl,male,139,43,13,0.473,H2O,start,117,122,Relapse,4,0.282
28/12/2021,65,Str,male,139,43,13,0.482,H2O,start,121,120,Relapse,4,0.3
28/12/2021,66,Alc+Str,male,139,43,13,0.452,H2O,start,122,119,Relapse,4,0.244
28/12/2021,67,Alc,male,139,43,13,0.534,H2O,start,121,122,Relapse,4,0.332
28/12/2021,52,Str,female,139,43,13,0.244,H2O,24_hrs,108,96,Relapse,4,0.086
28/12/2021,53,Alc,female,139,43,13,0.302,H2O,24_hrs,120,75,Relapse,4,0.149
28/12/2021,54,Ctrl,female,139,43,13,0.296,H2O,24_hrs,103,96,Relapse,4,0.141
28/12/2021,56,Alc,female,139,43,13,0.305,H2O,24_hrs,114,70,Relapse,4,0.144
28/12/2021,57,Str,female,139,43,13,0.274,H2O,24_hrs,91,112,Relapse,4,0.111
28/12/2021,58,Alc+Str,female,139,43,13,0.28,H2O,24_hrs,94,100,Relapse,4,0.126
28/12/2021,59,Ctrl,female,139,43,13,0.272,H2O,24_hrs,118,94,Relapse,4,0.124
28/12/2021,61,Alc,male,139,43,13,0.489,H2O,24_hrs,72,93,Relapse,4,0.312
28/12/2021,62,Alc+Str,male,139,43,13,0.431,H2O,24_hrs,69,119,Relapse,4,0.276
28/12/2021,63,Ctrl,male,139,43,13,0.532,H2O,24_hrs,81,118,Relapse,4,0.359
28/12/2021,64,Ctrl,male,139,43,13,0.473,H2O,24_hrs,58,116,Relapse,4,0.282
28/12/2021,65,Str,male,139,43,13,0.482,H2O,24_hrs,61,117,Relapse,4,0.3
28/12/2021,66,Alc+Str,male,139,43,13,0.452,H2O,24_hrs,112,72,Relapse,4,0.244
28/12/2021,67,Alc,male,139,43,13,0.534,H2O,24_hrs,76,109,Relapse,4,0.332
29/12/2021,52,Str,female,140,43,14,0.251,EtOH,start,122,123,Relapse,4,0.093
29/12/2021,53,Alc,female,140,43,14,0.311,EtOH,start,121,121,Relapse,4,0.158
29/12/2021,54,Ctrl,female,140,43,14,0.303,EtOH,start,122,122,Relapse,4,0.148
29/12/2021,56,Alc,female,140,43,14,0.302,EtOH,start,120,123,Relapse,4,0.141
29/12/2021,57,Str,female,140,43,14,0.286,EtOH,start,124,125,Relapse,4,0.123
29/12/2021,58,Alc+Str,female,140,43,14,0.292,EtOH,start,120,121,Relapse,4,0.138
29/12/2021,59,Ctrl,female,140,43,14,0.285,EtOH,start,122,123,Relapse,4,0.137
29/12/2021,61,Alc,male,140,43,14,0.484,EtOH,start,120,121,Relapse,4,0.307
29/12/2021,62,Alc+Str,male,140,43,14,0.442,EtOH,start,120,123,Relapse,4,0.287
29/12/2021,63,Ctrl,male,140,43,14,0.541,EtOH,start,123,121,Relapse,4,0.368
29/12/2021,64,Ctrl,male,140,43,14,0.476,EtOH,start,122,125,Relapse,4,0.285
29/12/2021,65,Str,male,140,43,14,0.482,EtOH,start,124,123,Relapse,4,0.3
29/12/2021,66,Alc+Str,male,140,43,14,0.455,EtOH,start,119,123,Relapse,4,0.247
29/12/2021,67,Alc,male,140,43,14,0.541,EtOH,start,120,121,Relapse,4,0.339
29/12/2021,52,Str,female,140,44,14,0.251,EtOH,30_mins,119,122,Relapse,4,0.093
29/12/2021,53,Alc,female,140,44,14,0.311,EtOH,30_mins,120,121,Relapse,4,0.158
29/12/2021,54,Ctrl,female,140,44,14,0.303,EtOH,30_mins,122,122,Relapse,4,0.148
29/12/2021,56,Alc,female,140,44,14,0.302,EtOH,30_mins,120,123,Relapse,4,0.141
29/12/2021,57,Str,female,140,44,14,0.286,EtOH,30_mins,121,123,Relapse,4,0.123
29/12/2021,58,Alc+Str,female,140,44,14,0.292,EtOH,30_mins,120,119,Relapse,4,0.138
29/12/2021,59,Ctrl,female,140,44,14,0.285,EtOH,30_mins,121,120,Relapse,4,0.137
29/12/2021,61,Alc,male,140,44,14,0.484,EtOH,30_mins,118,120,Relapse,4,0.307
29/12/2021,62,Alc+Str,male,140,44,14,0.442,EtOH,30_mins,117,120,Relapse,4,0.287
29/12/2021,63,Ctrl,male,140,44,14,0.541,EtOH,30_mins,116,119,Relapse,4,0.368
29/12/2021,64,Ctrl,male,140,44,14,0.476,EtOH,30_mins,119,120,Relapse,4,0.285
29/12/2021,65,Str,male,140,44,14,0.482,EtOH,30_mins,123,121,Relapse,4,0.3
29/12/2021,66,Alc+Str,male,140,44,14,0.455,EtOH,30_mins,118,121,Relapse,4,0.247
29/12/2021,67,Alc,male,140,44,14,0.541,EtOH,30_mins,119,119,Relapse,4,0.339
29/12/2021,52,Str,female,140,44,14,0.251,EtOH,24_hrs,87,122,Relapse,4,0.093
29/12/2021,53,Alc,female,140,44,14,0.311,EtOH,24_hrs,112,95,Relapse,4,0.158
29/12/2021,54,Ctrl,female,140,44,14,0.303,EtOH,24_hrs,90,118,Relapse,4,0.148
29/12/2021,56,Alc,female,140,44,14,0.302,EtOH,24_hrs,116,83,Relapse,4,0.141
29/12/2021,57,Str,female,140,44,14,0.286,EtOH,24_hrs,110,112,Relapse,4,0.123
29/12/2021,58,Alc+Str,female,140,44,14,0.292,EtOH,24_hrs,118,79,Relapse,4,0.138
29/12/2021,59,Ctrl,female,140,44,14,0.285,EtOH,24_hrs,120,88,Relapse,4,0.137
29/12/2021,61,Alc,male,140,44,14,0.484,EtOH,24_hrs,116,57,Relapse,4,0.307
29/12/2021,62,Alc+Str,male,140,44,14,0.442,EtOH,24_hrs,114,83,Relapse,4,0.287
29/12/2021,63,Ctrl,male,140,44,14,0.541,EtOH,24_hrs,102,85,Relapse,4,0.368
29/12/2021,64,Ctrl,male,140,44,14,0.476,EtOH,24_hrs,111,73,Relapse,4,0.285
29/12/2021,65,Str,male,140,44,14,0.482,EtOH,24_hrs,101,107,Relapse,4,0.3
29/12/2021,66,Alc+Str,male,140,44,14,0.455,EtOH,24_hrs,117,78,Relapse,4,0.247
29/12/2021,67,Alc,male,140,44,14,0.541,EtOH,24_hrs,116,87,Relapse,4,0.339
30/12/2021,52,Str,female,141,45,14,0.248,H2O,start,118,121,Relapse,4,0.09
30/12/2021,53,Alc,female,141,45,14,0.302,H2O,start,120,120,Relapse,4,0.149
30/12/2021,54,Ctrl,female,141,45,14,0.305,H2O,start,120,122,Relapse,4,0.15
30/12/2021,56,Alc,female,141,45,14,0.303,H2O,start,122,119,Relapse,4,0.142
30/12/2021,57,Str,female,141,45,14,0.28,H2O,start,122,119,Relapse,4,0.117
30/12/2021,58,Alc+Str,female,141,45,14,0.281,H2O,start,123,124,Relapse,4,0.127
30/12/2021,59,Ctrl,female,141,45,14,0.278,H2O,start,119,122,Relapse,4,0.13
30/12/2021,61,Alc,male,141,45,14,0.487,H2O,start,123,122,Relapse,4,0.31
30/12/2021,62,Alc+Str,male,141,45,14,0.431,H2O,start,118,124,Relapse,4,0.276
30/12/2021,63,Ctrl,male,141,45,14,0.52,H2O,start,119,121,Relapse,4,0.347
30/12/2021,64,Ctrl,male,141,45,14,0.47,H2O,start,120,118,Relapse,4,0.279
30/12/2021,65,Str,male,141,45,14,0.482,H2O,start,121,123,Relapse,4,0.3
30/12/2021,66,Alc+Str,male,141,45,14,0.456,H2O,start,120,122,Relapse,4,0.248
30/12/2021,67,Alc,male,141,45,14,0.534,H2O,start,122,121,Relapse,4,0.332
30/12/2021,52,Str,female,141,45,14,0.248,H2O,24_hrs,89,117,Relapse,4,0.09
30/12/2021,53,Alc,female,141,45,14,0.302,H2O,24_hrs,76,107,Relapse,4,0.149
30/12/2021,54,Ctrl,female,141,45,14,0.305,H2O,24_hrs,88,103,Relapse,4,0.15
30/12/2021,56,Alc,female,141,45,14,0.303,H2O,24_hrs,109,64,Relapse,4,0.142
30/12/2021,57,Str,female,141,45,14,0.28,H2O,24_hrs,96,104,Relapse,4,0.117
30/12/2021,58,Alc+Str,female,141,45,14,0.281,H2O,24_hrs,87,107,Relapse,4,0.127
30/12/2021,59,Ctrl,female,141,45,14,0.278,H2O,24_hrs,111,99,Relapse,4,0.13
30/12/2021,61,Alc,male,141,45,14,0.487,H2O,24_hrs,90,87,Relapse,4,0.31
30/12/2021,62,Alc+Str,male,141,45,14,0.431,H2O,24_hrs,98,94,Relapse,4,0.276
30/12/2021,63,Ctrl,male,141,45,14,0.52,H2O,24_hrs,82,108,Relapse,4,0.347
30/12/2021,64,Ctrl,male,141,45,14,0.47,H2O,24_hrs,68,111,Relapse,4,0.279
30/12/2021,65,Str,male,141,45,14,0.482,H2O,24_hrs,79,104,Relapse,4,0.3
30/12/2021,66,Alc+Str,male,141,45,14,0.456,H2O,24_hrs,103,88,Relapse,4,0.248
30/12/2021,67,Alc,male,141,45,14,0.534,H2O,24_hrs,99,85,Relapse,4,0.332
31/12/2021,52,Str,female,142,45,15,0.252,EtOH,start,122,122,Relapse,4,0.094
31/12/2021,53,Alc,female,142,45,15,0.281,EtOH,start,125,123,Relapse,4,0.128
31/12/2021,54,Ctrl,female,142,45,15,0.3,EtOH,start,122,122,Relapse,4,0.145
31/12/2021,56,Alc,female,142,45,15,0.309,EtOH,start,120,123,Relapse,4,0.148
31/12/2021,57,Str,female,142,45,15,0.28,EtOH,start,122,123,Relapse,4,0.117
31/12/2021,58,Alc+Str,female,142,45,15,0.297,EtOH,start,119,122,Relapse,4,0.143
31/12/2021,59,Ctrl,female,142,45,15,0.285,EtOH,start,121,121,Relapse,4,0.137
31/12/2021,61,Alc,male,142,45,15,0.486,EtOH,start,119,122,Relapse,4,0.309
31/12/2021,62,Alc+Str,male,142,45,15,0.437,EtOH,start,121,122,Relapse,4,0.282
31/12/2021,63,Ctrl,male,142,45,15,0.538,EtOH,start,119,123,Relapse,4,0.365
31/12/2021,64,Ctrl,male,142,45,15,0.479,EtOH,start,120,120,Relapse,4,0.288
31/12/2021,65,Str,male,142,45,15,0.475,EtOH,start,121,122,Relapse,4,0.293
31/12/2021,66,Alc+Str,male,142,45,15,0.453,EtOH,start,120,122,Relapse,4,0.245
31/12/2021,67,Alc,male,142,45,15,0.544,EtOH,start,120,121,Relapse,4,0.342
31/12/2021,52,Str,female,142,46,15,0.252,EtOH,30_mins,121,121,Relapse,4,0.094
31/12/2021,53,Alc,female,142,46,15,0.281,EtOH,30_mins,124,123,Relapse,4,0.128
31/12/2021,54,Ctrl,female,142,46,15,0.3,EtOH,30_mins,120,122,Relapse,4,0.145
31/12/2021,56,Alc,female,142,46,15,0.309,EtOH,30_mins,120,121,Relapse,4,0.148
31/12/2021,57,Str,female,142,46,15,0.28,EtOH,30_mins,120,121,Relapse,4,0.117
31/12/2021,58,Alc+Str,female,142,46,15,0.297,EtOH,30_mins,117,121,Relapse,4,0.143
31/12/2021,59,Ctrl,female,142,46,15,0.285,EtOH,30_mins,68,120,Relapse,4,0.137
31/12/2021,61,Alc,male,142,46,15,0.486,EtOH,30_mins,119,121,Relapse,4,0.309
31/12/2021,62,Alc+Str,male,142,46,15,0.437,EtOH,30_mins,119,122,Relapse,4,0.282
31/12/2021,63,Ctrl,male,142,46,15,0.538,EtOH,30_mins,118,120,Relapse,4,0.365
